
 
"
08"
"RT @USAID: We're acting to prevent a major humanitarian crisis &amp; protect Ethiopia's hard-earned dev progress -USAID Admin Smith https://t.c…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/705513448315207685"
"RT @USAID: We're acting to prevent a major humanitarian crisis &amp; protect Ethiopia's hard-earned dev progress -USAID Admin Smith https://t.c…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/705513448315207685"
"RT @USAID: We're providing $2.3 million to #Indonesia to help stop the spread of the novel #coronavirus disease (#COVID19) by supporting di…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1250101424320655363"
"RT @USAID: We're providing $2.3 million to #Indonesia to help stop the spread of the novel #coronavirus disease (#COVID19) by supporting di…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1250101424320655363"
"RT @USAinKSA: As the world focuses on combating the COVID-19 pandemic &amp; saving lives, the Houthis focused on doing the work of the IRGC-Qud…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1244410636848771072"
"RT @USAinKSA: As the world focuses on combating the COVID-19 pandemic &amp; saving lives, the Houthis focused on doing the work of the IRGC-Qud…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1244410636848771072"
"RT @USAinKSA: U.S. Mission Saudi Arabia welcomes Secretary of State Mike #Pompeo to Riyadh! @StateDept https://t.co/r7C7pDS98y","http://web.archive.org/*/https://twitter.com/statedeptspox/status/990241761585958912"
"RT @USAinKSA: U.S. Mission Saudi Arabia welcomes Secretary of State Mike #Pompeo to Riyadh! @StateDept https://t.co/r7C7pDS98y","http://web.archive.org/*/https://twitter.com/statedeptspox/status/990258200703373312"
"RT @USAinKSA: U.S. Mission Saudi Arabia welcomes Secretary of State Mike #Pompeo to Riyadh! @StateDept https://t.co/r7C7pDS98y","http://web.archive.org/*/http://twitter.com/statedeptspox/status/990241761585958912"
"RT @USAinKSA: U.S. Mission Saudi Arabia welcomes Secretary of State Mike #Pompeo to Riyadh! @StateDept https://t.co/r7C7pDS98y","http://web.archive.org/*/http://twitter.com/statedeptspox/status/990258200703373312"
"RT @USAinUAE: During her time in the UAE, Advisor to the President  @IvankaTrump spoke with @USAinUAE about #WGDP initiative with @StateDep…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1229527768943267840"
"RT @USAinUAE: During her time in the UAE, Advisor to the President  @IvankaTrump spoke with @USAinUAE about #WGDP initiative with @StateDep…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1229527768943267840"
"RT @USAinUAE: U.S. Mission Facilitates Evacuation of 26 American Citizens | Special thanks to @MoFAICUAE  @etihad  @DXB @AUH for helping us…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1244257796406870017"
"RT @USAinUAE: U.S. Mission Facilitates Evacuation of 26 American Citizens | Special thanks to @MoFAICUAE  @etihad  @DXB @AUH for helping us…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1244257796406870017"
"RT @USAmbAlbania: On Feb 26, Lavrov tried to lecture #Albania on how #NATO &amp; #EU ""obligations"" hamper ties w/Russia.  @ediramaal corrected…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1232806276884762624"
"RT @USAmbAlbania: On Feb 26, Lavrov tried to lecture #Albania on how #NATO &amp; #EU ""obligations"" hamper ties w/Russia.  @ediramaal corrected…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1232806276884762624"
"RT @USAmbCanada: Hearing about the horrific incident in Toronto this afternoon. Joe and I are praying for those affected, their families, a…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/988532005469085696"
"RT @USAmbCanada: Hearing about the horrific incident in Toronto this afternoon. Joe and I are praying for those affected, their families, a…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/988532005469085696"
"RT @USAmbCD: Monday, May 28 will be one of the darkest days in the history of the Conference on Disarmament with Syria beginning its four-w…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1001228966848581632"
"RT @USAmbCD: Monday, May 28 will be one of the darkest days in the history of the Conference on Disarmament with Syria beginning its four-w…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1001228966848581632"
"RT @USAmbCD: Yesterday, the @OPCW voted to reject Moscow's call for a joint UK-Russia investigation of the Salisbury nerve agent attack.  T…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/982005012179177472"
"RT @USAmbCD: Yesterday, the @OPCW voted to reject Moscow's call for a joint UK-Russia investigation of the Salisbury nerve agent attack.  T…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/982005308607336448"
"RT @USAmbCD: Yesterday, the @OPCW voted to reject Moscow's call for a joint UK-Russia investigation of the Salisbury nerve agent attack.  T…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/982005012179177472"
"RT @USAmbCD: Yesterday, the @OPCW voted to reject Moscow's call for a joint UK-Russia investigation of the Salisbury nerve agent attack.  T…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/982005308607336448"
"RT @USAmbDRC: We welcome the arrest of Tresor Mputu for his possible involvement in the 2017 murder of @UN experts Michael Sharp and Zaida…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1267816233069502471"
"RT @USAmbDRC: We welcome the arrest of Tresor Mputu for his possible involvement in the 2017 murder of @UN experts Michael Sharp and Zaida…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1267816233069502471"
"RT @USAmbIndia: Families helping families is one way to get through the global #COVID19 crisis.  A big thank you to the @Cargill family for…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1252254414750048256"
"RT @USAmbIndia: Families helping families is one way to get through the global #COVID19 crisis.  A big thank you to the @Cargill family for…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1252254414750048256"
"RT @USAmbIsrael: 24 yrs ago today, the Jerusalem Embassy Act became law. It recognized Jerusalem as the undivided capital of Israel &amp; requi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1192795791708041216"
"RT @USAmbIsrael: 24 yrs ago today, the Jerusalem Embassy Act became law. It recognized Jerusalem as the undivided capital of Israel &amp; requi…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1192795791708041216"
"RT @USAmbIsrael: Today is the 2nd anniversary of the opening of the US Embassy in Jerusalem. Pls enjoy this video which captures some of th…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1260942061068574720"
"RT @USAmbIsrael: Today is the 2nd anniversary of the opening of the US Embassy in Jerusalem. Pls enjoy this video which captures some of th…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1260942061068574720"
"RT @USAmbJapan: Congrats to Osaka on #EXPO2025! W/the theme ""Designing Future Society for Our Lives,"" it is sure to be a success for Kansai…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1067066845830832129"
"RT @USAmbJapan: Congrats to Osaka on #EXPO2025! W/the theme ""Designing Future Society for Our Lives,"" it is sure to be a success for Kansai…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1067066845830832129"
"RT @USAmbKabul: Elections are about the #Afghan people getting together to make a choice.  An attack on the #elections is an attack on the…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1049763036448346113"
"RT @USAmbKabul: Elections are about the #Afghan people getting together to make a choice.  An attack on the #elections is an attack on the…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1049763036448346113"
"RT @USAmbKabul: I strongly condemn this morning’s suicide attack on a voter registration center in #Kabul and offer my condolences to the v…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/988064453567631360"
"RT @USAmbKabul: I strongly condemn this morning’s suicide attack on a voter registration center in #Kabul and offer my condolences to the v…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/988064453567631360"
"RT @USAmbKabul: Today at the Embassy we honored the victims of the senseless April 22 attack on a voter registration center in #Kabul.  May…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/989182453460893697"
"RT @USAmbKabul: Today at the Embassy we honored the victims of the senseless April 22 attack on a voter registration center in #Kabul.  May…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/989182453460893697"
"RT @USAmbManila: Proud to hand over nearly 1,300 new cots to our Philippine partners. We stand with our #FriendsPartnersAllies, as our nati…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1249719190874963970"
"RT @USAmbManila: Proud to hand over nearly 1,300 new cots to our Philippine partners. We stand with our #FriendsPartnersAllies, as our nati…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1249719190874963970"
"RT @USAmbNATO: I met w/ @SpecRepUkraine Kurt Volker, 🇺🇦 Amb to NATO Prystaiko &amp; our Allies to discuss Russian malign influence in #Ukraine.…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1074737033480937472"
"RT @USAmbNATO: I met w/ @SpecRepUkraine Kurt Volker, 🇺🇦 Amb to NATO Prystaiko &amp; our Allies to discuss Russian malign influence in #Ukraine.…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1074737033480937472"
"RT @USAmbNepal: Personal protective equipment or “PPE” are crucial in fighting #COVID19 in #Nepal. Our @USEmbassyNepal team just donated mo…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1263456989021077509"
"RT @USAmbNepal: Personal protective equipment or “PPE” are crucial in fighting #COVID19 in #Nepal. Our @USEmbassyNepal team just donated mo…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1263456989021077509"
"RT @usambnl: We applaud the Dutch government for its steadfast pursuit of justice for the 298 victims of #MH17. Today’s filing w @ECHR_CEDH…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1281769670459228162"
"RT @usambnl: We applaud the Dutch government for its steadfast pursuit of justice for the 298 victims of #MH17. Today’s filing w @ECHR_CEDH…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1281769670459228162"
"RT @USAmbPyatt: Warmest congratulations to the people of #Greece on national elections and to @kmitsotakis for @neademokratia’s victory. I…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1148613253171482625"
"RT @USAmbPyatt: Warmest congratulations to the people of #Greece on national elections and to @kmitsotakis for @neademokratia’s victory. I…","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1148613253171482625"
"RT @USAmbROK: A BIG thank you to ROK and @TheBlueHouseKR for providing 2 million face masks to @fema. Our alliance and friendship are as vi…","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1260608135980617734"
